Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
6/16/2003,BRITANNIA,EQ,546.35,555,557,532.15,532.15,537.5,545.53,12637,6.89391E+11,,5833,0.4616
6/17/2003,BRITANNIA,EQ,537.5,539.1,541.95,528,529,531.7,534.58,8505,4.54662E+11,,6047,0.711
6/18/2003,BRITANNIA,EQ,531.7,542.15,542.15,528.55,531,531.3,531.04,6102,3.24041E+11,,3157,0.5174
6/19/2003,BRITANNIA,EQ,531.3,532,536,530.1,535,535.25,533.58,5195,2.77194E+11,,3569,0.687
6/20/2003,BRITANNIA,EQ,535.25,538.95,539,530,535,533.65,533.06,2519,1.34277E+11,,1557,0.6181
6/23/2003,BRITANNIA,EQ,533.65,535,535,523.25,524,527.55,530.44,7601,4.03189E+11,,7058,0.9286
6/24/2003,BRITANNIA,EQ,527.55,522.15,528.9,522.15,526,525.45,525.88,4689,2.46585E+11,,3890,0.8296
6/25/2003,BRITANNIA,EQ,525.45,521,528.65,516,517.15,522.75,523.03,17453,9.12851E+11,,15621,0.895
6/26/2003,BRITANNIA,EQ,522.75,523,524,515.1,524,519.3,518.49,15882,8.23463E+11,,6634,0.4177
6/27/2003,BRITANNIA,EQ,519.3,520,523.5,513,514.9,514.75,515.58,7253,3.73947E+11,,4798,0.6615
6/30/2003,BRITANNIA,EQ,514.75,515,521,512.35,521,519.95,518.43,5746,2.97889E+11,,2868,0.4991
7/1/2003,BRITANNIA,EQ,519.95,520.2,522.8,515.1,518.95,517,518.15,4075,2.11144E+11,,2199,0.5396
7/2/2003,BRITANNIA,EQ,517,519.95,519.95,515,518.95,518.15,517.11,5728,2.96201E+11,,3982,0.6952
7/3/2003,BRITANNIA,EQ,518.15,520.5,537,516.05,533.5,533.15,526.73,24536,1.29237E+12,,14820,0.604
7/4/2003,BRITANNIA,EQ,533.15,526.05,542,521,542,536.75,532.97,19200,1.02331E+12,,10184,0.5304
7/7/2003,BRITANNIA,EQ,536.75,540,544,531.55,536,536.2,537.82,5059,2.72085E+11,,2834,0.5602
7/8/2003,BRITANNIA,EQ,536.2,536,541,535,538,540.35,538.92,5167,2.78463E+11,,3623,0.7012
7/9/2003,BRITANNIA,EQ,540.35,532.5,540,532.5,535.3,538.75,537.71,2667,1.43408E+11,,2053,0.7698
7/10/2003,BRITANNIA,EQ,538.75,539.9,539.9,530.2,530.6,530.9,532.93,8902,4.74416E+11,,8370,0.9402
7/11/2003,BRITANNIA,EQ,530.9,530,554,527.2,552,550.15,547.55,55576,3.04308E+12,,43567,0.7839
7/14/2003,BRITANNIA,EQ,550.15,550,555.55,543.5,549.95,550.05,551.7,8543,4.71319E+11,,6146,0.7194
7/15/2003,BRITANNIA,EQ,550.05,536,555,535,541.05,542,543.74,2419,1.31531E+11,,1852,0.7656
7/16/2003,BRITANNIA,EQ,542,542,547.9,541.7,542,542.3,544.25,1714,93284860000,,917,0.535
7/17/2003,BRITANNIA,EQ,542.3,542,544.9,532,543.95,540.4,541.06,5109,2.76428E+11,,4184,0.8189
7/18/2003,BRITANNIA,EQ,540.4,540,546,533.85,540,540.25,541.74,3212,1.74006E+11,,1846,0.5747
7/21/2003,BRITANNIA,EQ,540.25,545,545,535,535,535.55,536.75,2277,1.22219E+11,,1988,0.8731
7/22/2003,BRITANNIA,EQ,535.55,532,538.8,532,535,535.25,535.28,3335,1.78515E+11,,2941,0.8819
7/23/2003,BRITANNIA,EQ,535.25,527.25,542,527.25,540.9,539.75,535.01,8398,4.49303E+11,,5517,0.6569
7/24/2003,BRITANNIA,EQ,539.75,539.7,539.7,533,535.8,535.05,535.29,1764,94425175000,,1283,0.7273
7/25/2003,BRITANNIA,EQ,535.05,535.1,557,533.5,555,551.5,549.08,22949,1.26008E+12,,18319,0.7982
7/28/2003,BRITANNIA,EQ,551.5,540.9,558,540.9,551,549.5,551.37,6547,3.60984E+11,,5238,0.8001
7/29/2003,BRITANNIA,EQ,549.5,536.95,553.95,535,553.25,549.65,547.07,4282,2.34256E+11,,2942,0.6871
7/30/2003,BRITANNIA,EQ,549.65,555.25,568,548,552,553.6,558.37,13796,7.70329E+11,,8091,0.5865
7/31/2003,BRITANNIA,EQ,553.6,540.55,560,540.55,547,542.95,548.35,6179,3.38826E+11,,4603,0.7449
8/1/2003,BRITANNIA,EQ,542.95,545.05,553,544,548,547.45,547.62,4395,2.40681E+11,,3607,0.8207
8/4/2003,BRITANNIA,EQ,547.45,554,554,546.1,546.6,547.1,547.43,2882,1.5777E+11,,2529,0.8775
8/5/2003,BRITANNIA,EQ,547.1,558,558,544,544.5,544.7,545.61,3574,1.95002E+11,,2417,0.6763
8/6/2003,BRITANNIA,EQ,544.7,555,555,538.55,543,541.1,541.64,3844,2.08208E+11,,2942,0.7653
8/7/2003,BRITANNIA,EQ,541.1,540.55,544.95,540.55,543,543.7,542.61,1546,83888175000,,1261,0.8157
8/8/2003,BRITANNIA,EQ,543.7,548.85,554,543,548,549.85,548.1,6657,3.64873E+11,,5331,0.8008
8/11/2003,BRITANNIA,EQ,549.85,544,552.5,544,552,550.25,550.03,5863,3.22484E+11,,5333,0.9096
8/12/2003,BRITANNIA,EQ,550.25,550,562,550,558,557.35,557.37,8540,4.75991E+11,,6461,0.7566
8/13/2003,BRITANNIA,EQ,557.35,551,558.75,549,555,555.15,551.94,17839,9.84598E+11,,13440,0.7534
8/14/2003,BRITANNIA,EQ,555.15,550,561.95,550,559,559.65,557.99,5493,3.06507E+11,,4608,0.8389
8/18/2003,BRITANNIA,EQ,559.65,555,566.5,555,564,562.15,563.3,52771,2.97258E+12,,32946,0.6243
8/19/2003,BRITANNIA,EQ,562.15,560,570,559,559.5,559.9,563.34,5217,2.93893E+11,,3697,0.7086
8/20/2003,BRITANNIA,EQ,559.9,560,563.9,548.1,562,560.6,560.43,12725,7.13145E+11,,10721,0.8425
8/21/2003,BRITANNIA,EQ,560.6,546.5,570,546.5,562,561.1,562.74,9076,5.10742E+11,,7090,0.7812
8/22/2003,BRITANNIA,EQ,561.1,558,564,555,555,557.2,560.61,6635,3.71965E+11,,5365,0.8086
8/25/2003,BRITANNIA,EQ,557.2,550.65,564.9,548,553,549.8,558.29,16127,9.00347E+11,,13052,0.8093
8/26/2003,BRITANNIA,EQ,549.8,560,562,548,559.5,558.7,555.29,7974,4.42786E+11,,6185,0.7756
8/27/2003,BRITANNIA,EQ,558.7,542,561,542,557,556.65,557.9,21847,1.21884E+12,,16206,0.7418
8/28/2003,BRITANNIA,EQ,556.65,554,560,550.55,556,556.7,555.94,13630,7.57747E+11,,9956,0.7304
8/29/2003,BRITANNIA,EQ,556.7,550,564,550,560,560.3,560.4,21643,1.21288E+12,,17854,0.8249
9/1/2003,BRITANNIA,EQ,560.3,548,571.5,548,568.25,569.15,568.18,15953,9.06417E+11,,13230,0.8293
9/2/2003,BRITANNIA,EQ,569.15,556,570,556,558.75,558.9,559.25,5353,2.99369E+11,,3981,0.7437
9/3/2003,BRITANNIA,EQ,558.9,550.55,565,550.15,558,559.05,557.48,47997,2.67573E+12,,29805,0.621
9/4/2003,BRITANNIA,EQ,559.05,569,571,548.15,557,558.6,558.77,7537,4.21145E+11,,3585,0.4757
9/5/2003,BRITANNIA,EQ,558.6,553.5,560,550,560,559.8,557.39,6789,3.78411E+11,,4164,0.6133
9/8/2003,BRITANNIA,EQ,559.8,556,569.8,556,569.4,565.45,562.67,15066,8.4772E+11,,11868,0.7877
9/9/2003,BRITANNIA,EQ,565.45,570,573.85,562,562,564.75,567.27,9518,5.39931E+11,,6468,0.6796
9/10/2003,BRITANNIA,EQ,564.75,565,569,560.15,567.8,563.95,564.85,1999,1.12914E+11,,1272,0.6363
9/11/2003,BRITANNIA,EQ,563.95,568,574.2,551,574.2,566.4,564.6,3963,2.23749E+11,,2711,0.6841
9/12/2003,BRITANNIA,EQ,566.4,556.15,567.75,556.15,564,560.6,561.53,5475,3.07435E+11,,3480,0.6356
9/15/2003,BRITANNIA,EQ,560.6,568,568,552.1,552.1,556.2,558.52,3661,2.04473E+11,,2563,0.7001
9/16/2003,BRITANNIA,EQ,556.2,561,580,550.6,555,562.45,564.54,8916,5.03341E+11,,4664,0.5231
9/17/2003,BRITANNIA,EQ,562.45,588,588,543,543.1,546.35,551.54,9465,5.22032E+11,,6298,0.6654
9/18/2003,BRITANNIA,EQ,546.35,544,553,531,550,549.95,548.56,12117,6.64695E+11,,8332,0.6876
9/19/2003,BRITANNIA,EQ,549.95,535.55,569,535.55,569,563.25,552.91,13079,7.23151E+11,,9869,0.7546
9/22/2003,BRITANNIA,EQ,563.25,554.05,563,545.25,545.5,545.6,548.31,7077,3.8804E+11,,5160,0.7291
9/23/2003,BRITANNIA,EQ,545.6,556.7,565,542.5,561.75,561.7,556.93,6548,3.6468E+11,,4078,0.6228
9/24/2003,BRITANNIA,EQ,561.7,556,568.85,553.4,558.5,564.7,562.34,6305,3.54554E+11,,4246,0.6734
9/25/2003,BRITANNIA,EQ,564.7,571,573,546,550,550.45,557.12,6508,3.62571E+11,,2618,0.4023
9/26/2003,BRITANNIA,EQ,550.45,551,560.8,550.5,550.6,553.8,553.54,3729,2.06414E+11,,1650,0.4425
9/29/2003,BRITANNIA,EQ,553.8,542.15,562.95,542.15,561.4,560.2,557.51,5395,3.00779E+11,,3356,0.6221
9/30/2003,BRITANNIA,EQ,560.2,567.5,567.5,550,550,551.75,553.39,4935,2.73098E+11,,2691,0.5453
10/1/2003,BRITANNIA,EQ,551.75,550,560,548.2,551,550.2,553.21,3280,1.81454E+11,,1683,0.5131
10/3/2003,BRITANNIA,EQ,550.2,555,561,555,557.4,556.2,558.16,4726,2.63787E+11,,3777,0.7992
10/6/2003,BRITANNIA,EQ,556.2,553.1,558.95,551.1,551.5,552.15,553.09,2699,1.4928E+11,,2016,0.7469
10/7/2003,BRITANNIA,EQ,552.15,552,571,550,570,569,560.34,13043,7.30851E+11,,10385,0.7962
10/8/2003,BRITANNIA,EQ,569,570,576,555.65,565.55,566.45,563.49,5176,2.91664E+11,,3499,0.676
10/9/2003,BRITANNIA,EQ,566.45,558.05,565,556.5,558,558.7,559.41,3318,1.85614E+11,,2390,0.7203
10/10/2003,BRITANNIA,EQ,558.7,566.9,567,555.3,555.9,557.6,559.34,3926,2.19596E+11,,2682,0.6831
10/13/2003,BRITANNIA,EQ,557.6,557,569,553.1,565,565.4,560.67,8043,4.50947E+11,,6910,0.8591
10/14/2003,BRITANNIA,EQ,565.4,557,568.8,555,557,557.05,560.99,7575,4.24948E+11,,5918,0.7813
10/15/2003,BRITANNIA,EQ,557.05,551,559.5,551,553.25,555.15,555.98,6316,3.51158E+11,,3926,0.6216
10/16/2003,BRITANNIA,EQ,555.15,558.9,566.5,554,555.15,560.8,558.7,18124,1.01259E+12,,15477,0.854
10/17/2003,BRITANNIA,EQ,560.8,561.1,574,555,560,558.45,560.01,5912,3.31078E+11,,3204,0.5419
10/20/2003,BRITANNIA,EQ,558.45,551,575,551,570.1,572.5,572.98,36624,2.09849E+12,,33354,0.9107
10/21/2003,BRITANNIA,EQ,572.5,558.1,572.5,551,556.3,559.05,559.81,6092,3.41038E+11,,3278,0.5381
10/22/2003,BRITANNIA,EQ,559.05,560.15,570,560.15,562.95,562.05,564.85,5537,3.12759E+11,,3057,0.5521
10/23/2003,BRITANNIA,EQ,562.05,554,567,554,566.95,565.8,561,7751,4.3483E+11,,6140,0.7922
10/24/2003,BRITANNIA,EQ,565.8,554.2,564.8,554.2,562.95,561.2,559.65,2480,1.38794E+11,,1330,0.5363
10/25/2003,BRITANNIA,EQ,561.2,553.3,577.5,553.25,560,559.1,558.62,2278,1.27253E+11,,,
10/27/2003,BRITANNIA,EQ,559.1,564.95,564.95,551.3,555,556.65,555.91,4710,2.61835E+11,,4855,0.6948
10/28/2003,BRITANNIA,EQ,556.65,555,558.5,553.1,553.4,554,554.08,12781,7.08173E+11,,12296,0.9621
10/29/2003,BRITANNIA,EQ,554,549.05,559,549.05,554,555.05,555.48,1971,1.09485E+11,,1275,0.6469
10/30/2003,BRITANNIA,EQ,555.05,555.05,572,555.05,565,568.15,564.47,8274,4.67043E+11,,6884,0.832
10/31/2003,BRITANNIA,EQ,568.15,572,576.5,559,571.85,568.9,569.46,8256,4.70144E+11,,6488,0.7859
11/3/2003,BRITANNIA,EQ,568.9,563.55,573.55,561.35,565.5,567,565.98,5981,3.38512E+11,,3602,0.6022
11/4/2003,BRITANNIA,EQ,567,565,569.7,558.1,562.7,560.65,563.39,7024,3.95728E+11,,4287,0.6103
11/5/2003,BRITANNIA,EQ,560.65,555,567.9,555,556,556.95,558.67,4124,2.30394E+11,,2335,0.5662
11/6/2003,BRITANNIA,EQ,556.95,557.1,559.8,551,553.15,553.35,554.2,9109,5.04824E+11,,5804,0.6372
11/7/2003,BRITANNIA,EQ,553.35,550.1,561,548,560,560,555.58,5744,3.19122E+11,,3534,0.6153
11/10/2003,BRITANNIA,EQ,560,560,573,553.1,558.2,560,560.24,1433,80282915000,,909,0.6343
11/11/2003,BRITANNIA,EQ,560,570,570,555.55,558,556.5,557.82,6996,3.90254E+11,,5192,0.7421
11/12/2003,BRITANNIA,EQ,556.5,552,558.1,552,552.2,553.15,554.28,5962,3.30459E+11,,4943,0.8291
11/13/2003,BRITANNIA,EQ,553.15,563.95,563.95,548.1,563,559.6,555.66,11216,6.23232E+11,,9383,0.8366
11/14/2003,BRITANNIA,EQ,559.6,561.9,561.9,548,551,549.3,553.97,5183,2.87125E+11,,3085,0.5952
11/15/2003,BRITANNIA,EQ,549.3,542,554.95,542,549,550.25,550.35,3287,1.80901E+11,,2974,0.9048
11/17/2003,BRITANNIA,EQ,550.25,559.55,559.55,546.2,546.3,546.7,548.03,7983,4.37496E+11,,6321,0.7918
11/18/2003,BRITANNIA,EQ,546.7,562.7,562.7,540.1,543,542.5,543.87,6909,3.7576E+11,,4756,0.6884
11/19/2003,BRITANNIA,EQ,542.5,540.5,545.05,532,533,533.6,535.51,9703,5.19602E+11,,6314,0.6507
11/20/2003,BRITANNIA,EQ,533.6,531,545.9,530,544.85,543.4,537.81,7637,4.10728E+11,,4081,0.5344
11/21/2003,BRITANNIA,EQ,543.4,546,554.75,535.1,537.1,539,541.95,10095,5.47103E+11,,7032,0.6966
11/24/2003,BRITANNIA,EQ,539,536,545,530,530,534.1,534.37,7672,4.09971E+11,,4496,0.586
11/25/2003,BRITANNIA,EQ,534.1,534.1,543.9,531.15,539,539.45,538.57,18514,9.97109E+11,,14947,0.8073
11/27/2003,BRITANNIA,EQ,539.45,534.3,549.95,534.05,535,534.9,536.18,12007,6.43795E+11,,9055,0.7541
11/28/2003,BRITANNIA,EQ,534.9,535,544.1,531,531.2,531.6,533.5,7572,4.03967E+11,,5653,0.7466
12/1/2003,BRITANNIA,EQ,531.6,531.1,545,531.1,541,542.2,538.81,10150,5.46888E+11,,6626,0.6528
12/2/2003,BRITANNIA,EQ,542.2,546,552,542.05,552,549.4,546.35,7931,4.33314E+11,,7089,0.8938
12/3/2003,BRITANNIA,EQ,549.4,541,547,540.55,542.5,543.2,543.42,6660,3.61916E+11,,5134,0.7709
12/4/2003,BRITANNIA,EQ,543.2,542.15,567.55,537.6,560,562.3,556.11,11430,6.35633E+11,,8828,0.7724
12/5/2003,BRITANNIA,EQ,562.3,565,599,553.7,581,583,577.06,69035,3.98375E+12,,48506,0.7026
12/8/2003,BRITANNIA,EQ,583,587,614,586,599,599.85,601.49,24107,1.45001E+12,,18207,0.7553
12/9/2003,BRITANNIA,EQ,599.85,602.3,609.9,596,599.95,600.9,603.4,17521,1.05723E+12,,12512,0.7141
12/10/2003,BRITANNIA,EQ,600.9,575,608,575,605,605.5,603.53,12893,7.78135E+11,,9266,0.7187
12/11/2003,BRITANNIA,EQ,605.5,555.55,639,555.55,618.05,619,615.13,22531,1.38595E+12,,17289,0.7673
12/12/2003,BRITANNIA,EQ,619,620,626,610,615,622.75,621.03,25569,1.58791E+12,,21607,0.845
12/15/2003,BRITANNIA,EQ,622.75,637.3,638.75,616.5,625,623.7,623.96,20254,1.26377E+12,,16864,0.8326
12/16/2003,BRITANNIA,EQ,623.7,639,641,620,634,634.95,634.43,20500,1.30058E+12,,15696,0.7657
12/17/2003,BRITANNIA,EQ,634.95,639.8,674,633,656,659.5,658.55,53911,3.55031E+12,,38565,0.7153
12/18/2003,BRITANNIA,EQ,659.5,652.05,665,650,650,653.2,657.28,18603,1.22273E+12,,12607,0.6777
12/19/2003,BRITANNIA,EQ,653.2,625.55,661.3,625.55,656.9,659,653.9,22121,1.44649E+12,,18822,0.8509
12/22/2003,BRITANNIA,EQ,659,659.5,668.95,650,661.5,660.65,662.78,14228,9.43001E+11,,12162,0.8548
12/23/2003,BRITANNIA,EQ,660.65,660.1,670,651,651.7,660.6,662.77,13760,9.11973E+11,,12072,0.8773
12/24/2003,BRITANNIA,EQ,660.6,657,666,657,665,664.25,661.7,21115,1.39718E+12,,18766,0.8888
12/26/2003,BRITANNIA,EQ,664.25,630,669.7,630,666.3,664.85,661.64,25381,1.6793E+12,,22628,0.8915
12/29/2003,BRITANNIA,EQ,664.85,668,690,645.55,670,675.3,679.5,21054,1.43062E+12,,13407,0.6368
12/30/2003,BRITANNIA,EQ,675.3,680,689.75,662,689,684.85,677.07,17670,1.19638E+12,,14369,0.8132
12/31/2003,BRITANNIA,EQ,684.85,692,695.9,672.05,685,685.15,685.53,13146,9.012E+11,,12019,0.9143
1/1/2004,BRITANNIA,EQ,685.15,687,690,660.05,683,684.6,683.8,16187,1.10686E+12,,12572,0.7767
1/2/2004,BRITANNIA,EQ,684.6,677.1,724,677.1,697.9,693.7,694.99,65751,4.56961E+12,,57260,0.8709
1/5/2004,BRITANNIA,EQ,693.7,700,709,695,700,700.45,698.98,19632,1.37223E+12,,17593,0.8961
1/6/2004,BRITANNIA,EQ,700.45,701,703.95,680,685.1,689.5,696.55,10129,7.05533E+11,,8114,0.8011
1/7/2004,BRITANNIA,EQ,689.5,672.15,693,662.05,676.25,678.4,674.27,6889,4.64501E+11,,4757,0.6905
1/8/2004,BRITANNIA,EQ,678.4,676.15,694.05,675,686.8,678.35,687.08,7722,5.30566E+11,,5788,0.7495
1/9/2004,BRITANNIA,EQ,678.35,699,699,669.95,680,675.9,677.1,8212,5.56033E+11,,5949,0.7244
1/12/2004,BRITANNIA,EQ,675.9,660,679.85,660,675.1,675.3,673.1,6373,4.2897E+11,,4936,0.7745
1/13/2004,BRITANNIA,EQ,675.3,676,687,672.15,679,677.05,676.12,17435,1.17882E+12,,15823,0.9075
1/14/2004,BRITANNIA,EQ,677.05,685.3,690,662,674,669.9,672.73,12192,8.20189E+11,,10478,0.8594
1/15/2004,BRITANNIA,EQ,669.9,662.15,689.95,662.15,681.3,679.95,678.78,12088,8.20515E+11,,9984,0.8259
1/16/2004,BRITANNIA,EQ,679.95,662.15,680,662.1,675,679.4,676.19,15138,1.02362E+12,,13816,0.9127
1/19/2004,BRITANNIA,EQ,679.4,663,688,658.9,680,679.9,677.32,16036,1.08615E+12,,14343,0.8944
1/20/2004,BRITANNIA,EQ,679.9,665,684.8,665,679,679.9,677.82,9124,6.18447E+11,,7969,0.8734
1/21/2004,BRITANNIA,EQ,679.9,690,690,666.35,675,675.1,677.06,24888,1.68506E+12,,18783,0.7547
1/22/2004,BRITANNIA,EQ,675.1,685,720,640.2,642,646.35,665.22,15191,1.01054E+12,,10299,0.678
1/23/2004,BRITANNIA,EQ,646.35,670,675,647.05,675,672.55,659.25,15905,1.04853E+12,,11781,0.7407
1/27/2004,BRITANNIA,EQ,672.55,670.05,681,661,673,671.8,672.25,6666,4.48123E+11,,4444,0.6667
1/28/2004,BRITANNIA,EQ,671.8,676.85,698,621,671.45,653.85,665.86,5963,3.97051E+11,,2288,0.3837
1/29/2004,BRITANNIA,EQ,653.85,661.8,685,610,661,650.25,654.49,32283,2.11289E+12,,20753,0.6428
1/30/2004,BRITANNIA,EQ,650.25,651.05,660.1,633,655,656.8,649.54,5884,3.82189E+11,,3354,0.57
2/3/2004,BRITANNIA,EQ,656.8,673,673,635.05,660,655,649.77,38786,2.5202E+12,,34258,0.8833
2/4/2004,BRITANNIA,EQ,655,638,665,638,650,660.1,654.7,11859,7.76404E+11,,8428,0.7107
2/5/2004,BRITANNIA,EQ,660.1,657,666,650.05,655,659.05,655.9,7704,5.05302E+11,,4514,0.5859
2/6/2004,BRITANNIA,EQ,659.05,650.05,665,641,664.95,655.7,650.44,11191,7.27903E+11,,5982,0.5345
2/9/2004,BRITANNIA,EQ,655.7,650.55,786,650.55,657.05,667.5,674.21,8218,5.54064E+11,,5216,0.6347
2/10/2004,BRITANNIA,EQ,667.5,660.05,668.65,651.05,660,657.8,657.8,3456,2.27336E+11,,2065,0.5975
2/11/2004,BRITANNIA,EQ,657.8,664.95,758,657.1,661,667.3,665.62,6374,4.24266E+11,,5013,0.7865
2/12/2004,BRITANNIA,EQ,667.3,685,685,657,668,665.95,663.54,7239,4.80336E+11,,4820,0.6658
2/13/2004,BRITANNIA,EQ,665.95,674.95,681.4,660,676,680.5,671.78,12854,8.63503E+11,,11282,0.8777
2/16/2004,BRITANNIA,EQ,680.5,676,676,670,670,670.45,671.97,2790,1.87479E+11,,1979,0.7093
2/17/2004,BRITANNIA,EQ,670.45,670,681.4,665.2,680,678.95,676.56,18411,1.24562E+12,,15520,0.843
2/18/2004,BRITANNIA,EQ,678.95,650,681.45,642.05,675,675.45,675.71,7773,5.25231E+11,,5844,0.7518
2/19/2004,BRITANNIA,EQ,675.45,671.4,682,671.4,681.45,679,678.75,13218,8.97176E+11,,9427,0.7132
2/20/2004,BRITANNIA,EQ,679,680,681.45,666.1,681.45,675.95,672.41,7588,5.10221E+11,,5786,0.7625
2/23/2004,BRITANNIA,EQ,675.95,675,680.9,652.05,662,662.9,671.74,7276,4.88756E+11,,5856,0.8048
2/24/2004,BRITANNIA,EQ,662.9,667,675,644.75,673,670.1,663.62,9671,6.41783E+11,,4910,0.5077
2/25/2004,BRITANNIA,EQ,670.1,660.1,665.05,650.05,660.05,659.65,656.71,6281,4.12479E+11,,3354,0.534
2/26/2004,BRITANNIA,EQ,659.65,678,678,652.95,674.95,669.45,664.81,10285,6.83762E+11,,5354,0.5206
2/27/2004,BRITANNIA,EQ,669.45,661,675,657.05,667.8,662.5,666.84,7922,5.28273E+11,,4570,0.5769
3/1/2004,BRITANNIA,EQ,662.5,670,687,640,646.5,650.15,652.38,14872,9.70223E+11,,9833,0.6612
3/3/2004,BRITANNIA,EQ,650.15,674,678,636.3,644,644.2,649.15,9965,6.46878E+11,,4658,0.4674
3/4/2004,BRITANNIA,EQ,644.2,644,655,631.6,639.1,642.95,644.3,5313,3.42316E+11,,2960,0.5571
3/5/2004,BRITANNIA,EQ,642.95,641,650,641,647,645.75,646.45,4992,3.2271E+11,,3379,0.6769
3/8/2004,BRITANNIA,EQ,645.75,645.05,647.05,635,637.5,636.85,641.48,9232,5.92213E+11,,7877,0.8532
3/9/2004,BRITANNIA,EQ,636.85,639.9,642,631.2,642,641.15,639.26,5294,3.38422E+11,,4071,0.769
3/10/2004,BRITANNIA,EQ,641.15,626,652,626,639.3,638.2,639,11727,7.49352E+11,,8508,0.7255
3/11/2004,BRITANNIA,EQ,638.2,636.5,649.5,635.2,640,640.6,640.06,9413,6.02488E+11,,7329,0.7786
3/12/2004,BRITANNIA,EQ,640.6,644,649.7,633,649.7,645.45,641.35,7248,4.6485E+11,,5520,0.7616
3/15/2004,BRITANNIA,EQ,645.45,635.5,648.6,622.5,626,633.45,638.22,9381,5.98715E+11,,3607,0.3845
3/16/2004,BRITANNIA,EQ,633.45,627.2,633.45,600,607,609.85,609.09,7391,4.50175E+11,,4432,0.5996
3/17/2004,BRITANNIA,EQ,609.85,602,613,554.95,554.95,588.05,593.86,9116,5.41362E+11,,5176,0.5678
3/18/2004,BRITANNIA,EQ,588.05,579,630,562.8,605,601,593.38,9963,5.91183E+11,,6058,0.608
3/19/2004,BRITANNIA,EQ,601,624,650,596.5,648.35,639.3,618.18,11389,7.04043E+11,,9283,0.8151
3/22/2004,BRITANNIA,EQ,639.3,640.05,640.05,600.05,611,614.55,618,6972,4.30871E+11,,3941,0.5653
3/23/2004,BRITANNIA,EQ,614.55,604.5,628,604,614,617.1,617.16,3533,2.18043E+11,,2084,0.5899
3/24/2004,BRITANNIA,EQ,617.1,618,626.35,610,620.15,625,621.78,4019,2.49892E+11,,3106,0.7728
3/25/2004,BRITANNIA,EQ,625,615,620,601.75,604.05,605.45,610.19,5245,3.20045E+11,,2951,0.5626
3/26/2004,BRITANNIA,EQ,605.45,605,622.5,601,601.1,611.8,611.37,9392,5.74202E+11,,6245,0.6649
3/29/2004,BRITANNIA,EQ,611.8,660,660,599,599,601.3,603.03,2771,1.671E+11,,2044,0.7376
3/30/2004,BRITANNIA,EQ,601.3,601,613.95,600,613.95,609.8,607.97,9152,5.56411E+11,,6157,0.6727
3/31/2004,BRITANNIA,EQ,609.8,602.6,640,600.15,630,630.95,626.03,12120,7.58745E+11,,9919,0.8184
4/1/2004,BRITANNIA,EQ,630.95,616,635.95,611,611,614.5,620.45,7505,4.65647E+11,,2825,0.3764
4/2/2004,BRITANNIA,EQ,614.5,606.15,625,606.15,623,620,619.8,2551,1.5811E+11,,1145,0.4488
4/5/2004,BRITANNIA,EQ,620,610,623,601,615,607.7,616.09,5471,3.37061E+11,,4686,0.8565
4/6/2004,BRITANNIA,EQ,607.7,622,628.9,610,627,624.6,620.66,5782,3.58865E+11,,3643,0.6301
4/7/2004,BRITANNIA,EQ,624.6,625.8,627.9,605,605,607.7,616.42,4025,2.4811E+11,,1696,0.4214
4/8/2004,BRITANNIA,EQ,607.7,609.1,614.9,601,605.6,602.7,605.43,6083,3.68282E+11,,3454,0.5678
4/12/2004,BRITANNIA,EQ,602.7,604.1,608,600,600,601.5,603.08,5081,3.06425E+11,,3159,0.6217
4/13/2004,BRITANNIA,EQ,601.5,600.05,620,595.1,618.8,615.1,610.14,4226,2.57846E+11,,3007,0.7115
4/15/2004,BRITANNIA,EQ,615.1,615,628.3,596.4,617.3,614.15,614.42,5455,3.35166E+11,,3751,0.6876
4/16/2004,BRITANNIA,EQ,614.15,610.5,627.5,605,607.1,608.75,614.5,6442,3.95858E+11,,1976,0.3067
4/17/2004,BRITANNIA,EQ,608.75,605.2,613.9,605.05,606.1,606.75,608.69,1219,74199085000,,589,0.4832
4/19/2004,BRITANNIA,EQ,606.75,608.05,612.45,601.05,602.95,605.95,607.01,2419,1.46835E+11,,1461,0.604
4/20/2004,BRITANNIA,EQ,605.95,595.1,616,581.1,615.7,614.45,609.38,6707,4.08711E+11,,3126,0.4661
4/21/2004,BRITANNIA,EQ,614.45,608.1,621,608.05,620,617.8,616.77,3481,2.14697E+11,,2820,0.8101
4/22/2004,BRITANNIA,EQ,617.8,610.05,630,610.05,625,622.95,618.4,13009,8.04472E+11,,8315,0.6392
4/23/2004,BRITANNIA,EQ,622.95,616.5,627.95,616.5,625,625.15,623.3,7124,4.44041E+11,,6311,0.8859
4/27/2004,BRITANNIA,EQ,625.15,635,643,591.1,612.05,608.45,609.98,10309,6.2883E+11,,4009,0.3889
4/28/2004,BRITANNIA,EQ,608.45,611,620,603,610,610,609.84,4527,2.76074E+11,,3406,0.7524
4/29/2004,BRITANNIA,EQ,610,601,630,601,630,622.35,612.21,5861,3.58818E+11,,3335,0.569
4/30/2004,BRITANNIA,EQ,622.35,604,618.35,590,590,598.3,603.77,7019,4.23789E+11,,4910,0.6995
5/3/2004,BRITANNIA,EQ,598.3,601,608,591.1,601.7,601.75,599.48,5148,3.08611E+11,,3981,0.7733
